Run_RNA,Run_epi,BC_epi,BC_RNA,Exp,Plate,Well,FSC.A,FSC.W,FSC.H,SSC.A,SSC.W,SSC.H,CD29_Yel.Gr.C.610_20.A,EpCAM_Yel.Gr.A.780_60.A,Live_dead_Red.A.780_60.A,Lin_Violet.E.525_50.A,Sca1_Violet.C.670_30.A,Tspan8_UV.C.379_28.A,facs_phenotype,facs_phenotype_expanded
P108,N253,p1-A01-basal-Tspan8-neg_K4-F9739,P108T0001_basal-Tspan8-neg,exp4,p1,A01,157648.6875,89922.65625,114895,108577.7031,85071.82813,83644,78252.9238,7329.978224,114.5109687,267.7310264,194.6080876,963.6682388,basal,basal-Tspan8-neg
P108,N253,p1-B01-basal-Tspan8-neg-K4-F9739,P108T0002_basal-Tspan8-neg,exp4,p1,B01,106680.8438,87360.1875,80030,104199.7031,86463.89844,78979,40952.66679,5129.518182,34.72413431,98.65171027,428.3660421,225.9121364,basal,basal-Tspan8-neg
P108,N253,p1-C01-basal-Tspan8-neg-K4-F9739,P108T0003_basal-Tspan8-neg,exp4,p1,C01,83126.53906,85023.27344,64074,148654,90107,108118,68191.69897,4762.061187,32.61754592,1155.888961,-42.91969068,2014.888232,basal,basal-Tspan8-neg
P108,N253,p1-D01-basal-Tspan8-neg-K4-F9739,P108T0004_basal-Tspan8-neg,exp4,p1,D01,125766.3438,90981.79688,90592,148446.1094,89387.36719,108836,20809.37823,2023.296599,432.6588632,3512.492233,113.0833046,1103.185661,basal,basal-Tspan8-neg
P108,N253,p1-E01-basal-Tspan8-neg-K4-F9739,P108T0005_basal-Tspan8-neg,exp4,p1,E01,161936.1875,95007.74219,111703,218769.1094,93211.61719,153814,72440.35893,5186.518169,127.2064874,1183.429961,595.8772677,2157.881522,basal,basal-Tspan8-neg
P108,N253,p1-F01-basal-Tspan8-neg-K27-F9739,P108T0006_basal-Tspan8-neg,exp4,p1,F01,127059.9453,93175.5,89369,175345.5,102063.6016,112591,108747.4063,7612.633466,423.9907643,257.1606533,501.0670863,-165.6100806,basal,basal-Tspan8-neg
P108,N253,p1-G01-basal-Tspan8-neg-K27-F9739,P108T0007_basal-Tspan8-neg,exp4,p1,G01,148463.1406,84689.86719,114886,86500.70313,76089.69531,74503,25742.34903,2129.847644,21.53653986,887.0471027,56.80872708,205.3396385,basal,basal-Tspan8-neg
P108,N253,p1-H01-basal-Tspan8-neg-K27-F9739,P108T0008_basal-Tspan8-neg,exp4,p1,H01,88244.10156,94736.10156,61045,48305.40234,122746.0234,25791,11985.25759,4439.397704,24.87847555,561.6169025,465.1553535,457.8185628,basal,basal-Tspan8-neg
P108,N253,p1-I01-basal-Tspan8-neg-K27-F9739,P108T0009_basal-Tspan8-neg,exp4,p1,I01,187412.2656,90409.04688,135852,125639.8047,89598.57813,91898,105099.4896,10890.65702,261.0233816,1628.018424,1079.764986,460.3046141,basal,basal-Tspan8-neg
P108,N253,p1-A02-basal-Tspan8-neg-K4-F9739,P108T0010_basal-Tspan8-neg,exp4,p1,A02,87351.32031,93139.88281,61463,202995.1094,96849.14063,137363,66472.74044,10816.38705,79.15795245,1327.455719,501.1857319,318.9452543,basal,basal-Tspan8-neg
P108,N253,p1-B02-basal-Tspan8-neg-K4-F9739,P108T0011_basal-Tspan8-neg,exp4,p1,B02,79982.70313,85255.22656,61483,119673.4063,95020.73438,82539,61469.7068,9303.602737,89.73268719,1508.946233,-113.8993172,-47.17891366,basal,basal-Tspan8-neg
P108,N253,p1-C02-basal-Tspan8-neg-K4-F9739,P108T0012_basal-Tspan8-neg,exp4,p1,C02,89357.38281,82760.40625,70760,106340.3047,86707.53125,80375,64982.41746,3965.29176,129.8882849,1335.472919,24.07740085,1324.735115,basal,basal-Tspan8-neg
P108,N253,p1-D02-basal-Tspan8-neg-K4-F9739,P108T0013_basal-Tspan8-neg,exp4,p1,D02,116154.5,85158.3125,89390,127804.6016,86157.50781,97215,47056.97055,3945.824514,67.13130605,624.5364709,221.0777618,193.0928198,basal,basal-Tspan8-neg
P108,N253,p1-E02-basal-Tspan8-neg-K4-F9739,P108T0014_basal-Tspan8-neg,exp4,p1,E02,222812.7969,105778.9844,138045,197076,87776.84375,147141,111517.9521,4232.897907,493.9357111,2184.806922,1190.631447,38.92304839,basal,basal-Tspan8-neg
P108,N253,p1-F02-basal-Tspan8-neg-K27-F9739,P108T0015_basal-Tspan8-neg,exp4,p1,F02,119291.4844,88677.375,88161,142474.2031,92493.21875,100950,63484.67625,5189.994907,402.1901504,325.2546142,-85.43349555,1051.375461,basal,basal-Tspan8-neg
P108,N253,p1-G02-basal-Tspan8-neg-K27-F9739,P108T0016_basal-Tspan8-neg,exp4,p1,G02,153064.25,88357.42969,113530,124901.7031,90778.16406,90171,66630.49716,3324.890285,160.0176751,755.4787152,260.5048689,326.7024416,basal,basal-Tspan8-neg
P108,N253,p1-H02-basal-Tspan8-neg-K27-F9739,P108T0017_basal-Tspan8-neg,exp4,p1,H02,77561.125,86550.875,58729,128389.8047,85976.28125,97866,30954.43263,2143.021229,142.4291646,617.3764123,567.6579191,329.1373245,basal,basal-Tspan8-neg
P108,N253,p1-I02-basal-Tspan8-neg-K27-F9739,P108T0018_basal-Tspan8-neg,exp4,p1,I02,151697.1406,87263.875,113926,96748.30469,85934.39063,73783,85806.5594,4674.485236,363.8184696,60.81261917,40.47038548,128.9353659,basal,basal-Tspan8-neg
P108,N253,p1-A03-basal-Tspan8-neg-K4-F9739,P108T0019_basal-Tspan8-neg,exp4,p1,A03,184947.5625,91743.73438,132115,132755.7031,87950.89063,98922,54926.75365,7067.921649,136.8900578,328.4744069,1028.71522,2014.814341,basal,basal-Tspan8-neg
P108,N253,p1-B03-basal-Tspan8-neg-K4-F9739,P108T0020_basal-Tspan8-neg,exp4,p1,B03,227007.2031,95421.96875,155909,185135.5,95611.78906,126899,17991.43228,2809.922178,55.32104567,1731.142468,771.3462987,1596.957555,basal,basal-Tspan8-neg
P108,N253,p1-C03-basal-Tspan8-neg-K4-F9739,P108T0021_basal-Tspan8-neg,exp4,p1,C03,93982,89135.94531,69099,78911.80469,88440.60156,58475,76555.81022,7929.080068,245.554286,863.1974307,2278.614336,1754.862196,basal,basal-Tspan8-neg
P108,N253,p1-D03-basal-Tspan8-neg-K4-F9739,P108T0022_basal-Tspan8-neg,exp4,p1,D03,196527.25,104600.8828,123131,170608.9063,91724.4375,121898,80120.53608,6054.416946,59.28142547,69.05927941,312.4810329,1412.77792,basal,basal-Tspan8-neg
P108,N253,p1-E03-basal-Tspan8-neg-K4-F9739,P108T0023_basal-Tspan8-neg,exp4,p1,E03,186796.8281,90187.83594,135738,137325.1094,91057.28906,98836,85764.62374,4621.026139,46.35491784,99.36177653,288.0116213,-51.4282627,basal,basal-Tspan8-neg
P108,N253,p1-F03-basal-Tspan8-neg-K27-F9739,P108T0024_basal-Tspan8-neg,exp4,p1,F03,135486.9688,84632.22656,104916,78069.20313,85640.64063,59742,93516.35433,5547.729998,235.9663985,629.0869157,-240.5567217,-265.6818561,basal,basal-Tspan8-neg
P108,N253,p1-G03-basal-Tspan8-neg-K27-F9739,P108T0025_basal-Tspan8-neg,exp4,p1,G03,191472.4063,97307.85938,128955,201023.9063,98442.78906,133827,123350.2322,6692.272118,522.4041174,1557.441727,920.5042666,1787.17639,basal,basal-Tspan8-neg
P108,N253,p1-H03-basal-Tspan8-neg-K27-F9739,P108T0026_basal-Tspan8-neg,exp4,p1,H03,203720.4375,98982.98438,134882,140609.7031,97621.67188,94395,121875.0302,12196.09175,173.9546499,25.50892037,248.9539162,1610.033321,basal,basal-Tspan8-neg
P108,N253,p1-I03-basal-Tspan8-neg-K27-F9739,P108T0027_basal-Tspan8-neg,exp4,p1,I03,239753.0781,98946.19531,158798,137948.7969,93869.92188,96310,124134.5112,4992.614486,156.515103,491.8782764,876.258833,57.25209513,basal,basal-Tspan8-neg
P108,N253,p1-A04-basal-Tspan8-pos-K4-F9739,P108T0028_basal-Tspan8-pos,exp4,p1,A04,132280.4063,85717.53906,101136,119362.1016,87184.1875,89724,90033.91216,7223.509915,533.9127761,92.24490845,115.823044,5107.237555,basal,basal-Tspan8-pos
P108,N253,p1-B04-basal-Tspan8-pos-K4-F9739,P108T0029_basal-Tspan8-pos,exp4,p1,B04,122693.0625,82726.10938,97198,84298.5,94062.73438,58733,22409.80478,2042.090751,184.7033818,1692.495323,194.5283597,8378.460629,basal,basal-Tspan8-pos
P108,N253,p1-C04-basal-Tspan8-pos-K4-F9739,P108T0030_basal-Tspan8-pos,exp4,p1,C04,132304.9063,95608.49219,90690,215562.6094,90570.01563,155980,76144.6299,12089.56398,217.0104519,651.4598904,-2.516110165,7624.648986,basal,basal-Tspan8-pos
P108,N253,p1-D04-basal-Tspan8-pos-K4-F9739,P108T0031_basal-Tspan8-pos,exp4,p1,D04,121127.0234,91927.09375,86353,144214.4063,98312.125,96135,38691.58283,5108.62465,224.1680947,1936.0771,-114.995969,12094.23925,basal,basal-Tspan8-pos
P108,N253,p1-E04-basal-Tspan8-pos-K4-F9739,P108T0032_basal-Tspan8-pos,exp4,p1,E04,87510.07813,102065.5078,56190,72617.60156,115424.4922,41231,19265.44874,3292.32076,17.43953909,1204.579359,2780.583282,28245.47759,basal,basal-Tspan8-pos
P108,N253,p1-F04-basal-Tspan8-pos-K27-F9739,P108T0033_basal-Tspan8-pos,exp4,p1,F04,92985.34375,98589.03906,61811,97057.39844,101825.8281,62467,22534.67938,9493.571534,18.75396961,93.5856555,484.3819948,48438.6608,basal,basal-Tspan8-pos
P108,N253,p1-G04-basal-Tspan8-pos-K27-F9739,P108T0034_basal-Tspan8-pos,exp4,p1,G04,102353.1641,88747.6875,75583,155830.4063,94387.16406,108198,82631.1462,9772.595879,328.880537,-410.1402437,524.9770567,173339.2704,basal,basal-Tspan8-pos
P108,N253,p1-H04-basal-Tspan8-pos-K27-F9739,P108T0035_basal-Tspan8-pos,exp4,p1,H04,194713.2656,100404.6563,127093,195431.5,89738.23438,142724,102613.4491,14406.74343,84.11425186,1424.059972,452.7242416,7996.660132,basal,basal-Tspan8-pos
P108,N253,p1-I04-basal-Tspan8-pos-K27-F9739,P108T0036_basal-Tspan8-pos,exp4,p1,I04,112149.2422,91892.17969,79983,157852.2031,90756.78125,113986,62730.97364,8249.555359,526.1730591,435.0205647,391.8511127,261293.3236,basal,basal-Tspan8-pos
P108,N253,p1-J04-basal-Tspan8-pos-K27-F9739,P108T0037_basal-Tspan8-pos,exp4,p1,J04,170741.4844,105502.625,106061,158068.9063,98910.59375,104733,60656.05598,13132.65461,261.2384145,408.8788091,146.5944137,4948.060929,basal,basal-Tspan8-pos
P108,N253,p1-A05-basal-Tspan8-pos-K4-F9739,P108T0038_basal-Tspan8-pos,exp4,p1,A05,238352.6719,97968.47656,159446,120631.5,90852.4375,87017,100126.4083,3573.49595,153.4792263,303.3234031,87.14451907,6065.460943,basal,basal-Tspan8-pos
P108,N253,p1-B05-basal-Tspan8-pos-K4-F9739,P108T0039_basal-Tspan8-pos,exp4,p1,B05,114034.7656,90171.11719,82880,127996,94402.77344,88857,40799.66042,5130.741729,533.8834187,-546.281646,323.7228752,261591.1103,basal,basal-Tspan8-pos
P108,N253,p1-C05-basal-Tspan8-pos-K4-F9739,P108T0040_basal-Tspan8-pos,exp4,p1,C05,226551.5,106430.5781,139502,164156.2969,97896.57813,109893,78842.92335,9670.820478,481.2864412,229.6275884,191.099657,6641.08522,basal,basal-Tspan8-pos
P108,N253,p1-D05-basal-Tspan8-pos-K4-F9739,P108T0041_basal-Tspan8-pos,exp4,p1,D05,219429.8438,95858.21875,150019,151545.9063,99241.71094,100076,85293.7746,7208.964239,16.8222074,9.518854761,9.591935947,3814.356336,basal,basal-Tspan8-pos
P108,N253,p1-E05-basal-Tspan8-pos-K4-F9739,P108T0042_basal-Tspan8-pos,exp4,p1,E05,157451.7031,89745.46875,114978,147654.1094,90579.98438,106830,102260.8277,6535.352224,344.2086429,248.8397383,1344.542252,11094.77405,basal,basal-Tspan8-pos
P108,N253,p1-F05-basal-Tspan8-pos-K27-F9739,P108T0043_basal-Tspan8-pos,exp4,p1,F05,191389.1094,91889.89063,136499,154416.9063,97699.08594,103582,79181.61717,12636.47105,127.3346164,39.06196589,325.4617185,4631.536629,basal,basal-Tspan8-pos
P108,N253,p1-G05-basal-Tspan8-pos-K27-F9739,P108T0044_basal-Tspan8-pos,exp4,p1,G05,99954.125,91322.9375,71730,180896.1094,94161.4375,125903,85140.20713,4434.570921,203.2222917,796.7709207,280.4466901,3981.497586,basal,basal-Tspan8-pos
P108,N253,p1-H05-basal-Tspan8-pos-K27-F9739,P108T0045_basal-Tspan8-pos,exp4,p1,H05,155873.9063,92388.10938,110570,120203.6016,94066.14844,83746,69082.16751,8571.600396,294.9866773,356.6653971,126.6630016,4016.985158,basal,basal-Tspan8-pos
P108,N253,p1-I05-basal-Tspan8-pos-K27-F9739,P108T0046_basal-Tspan8-pos,exp4,p1,I05,130926.0391,92930.53906,92331,156514.6094,95590.52344,107305,139437.0001,12105.02059,583.6248442,1176.326296,1027.150961,6617.737385,basal,basal-Tspan8-pos
P108,N253,p1-J05-basal-Tspan8-pos-K27-F9739,P108T0047_basal-Tspan8-pos,exp4,p1,J05,118502.5859,91831.4375,84570,130182.8047,91046.14063,93707,68478.8438,6814.297666,320.723177,1754.333858,1191.320221,261221.9439,basal,basal-Tspan8-pos
P108,N253,p1-A06-basal-Tspan8-pos-K4-F9739,P108T0048_basal-Tspan8-pos,exp4,p1,A06,229285.7031,93995.89844,159863,162028.9063,91207.36719,116424,96745.67412,10531.45796,199.0253108,318.0928844,665.0322463,4792.245367,basal,basal-Tspan8-pos
P108,N253,p1-B06-basal-Tspan8-pos-K4-F9739,P108T0049_basal-Tspan8-pos,exp4,p1,B06,201464.4844,95090.86719,138848,155936,99112.78906,103109,100014.3176,7737.792504,167.2732877,-474.1976272,112.9373708,76506.25826,basal,basal-Tspan8-pos
P108,N253,p1-C06-basal-Tspan8-pos-K4-F9739,P108T0050_basal-Tspan8-pos,exp4,p1,C06,96413.38281,80683.25,78313,113703.7031,79571.21875,93648,29527.85775,3934.310816,60.99354717,-416.7677781,84.83105892,261743.1461,basal,basal-Tspan8-pos
P108,N253,p1-D06-basal-Tspan8-pos-K4-F9739,P108T0051_basal-Tspan8-pos,exp4,p1,D06,178594.2188,91759.25,127555,79879.80469,100605.4219,52035,26457.22828,1671.822307,220.8374161,-269.3288586,284.1742775,122354.4693,basal,basal-Tspan8-pos
P108,N253,p1-E06-basal-Tspan8-pos-K4-F9739,P108T0052_basal-Tspan8-pos,exp4,p1,E06,170017.2656,101368.7656,109918,178479.4063,98735.72656,118466,109833.6517,8821.976143,209.3604244,396.8584141,-673.5089528,3307.654916,basal,basal-Tspan8-pos
P108,N253,p1-F06-basal-Tspan8-pos-K27-F9739,P108T0053_basal-Tspan8-pos,exp4,p1,F06,137941.8594,91411.67969,98895,141348.9063,97663.08594,94851,56877.91634,6284.5863,228.4669558,1270.136105,749.0109586,245286.0142,basal,basal-Tspan8-pos
P108,N253,p1-G06-basal-Tspan8-pos-K27-F9739,P108T0054_basal-Tspan8-pos,exp4,p1,G06,165571,96925.08594,111951,124158.1016,96240.26563,84547,77927.17772,13034.79441,405.4675427,-513.9974021,1533.9045,261073.2058,basal,basal-Tspan8-pos
P108,N253,p1-H06-basal-Tspan8-pos-K27-F9739,P108T0055_basal-Tspan8-pos,exp4,p1,H06,111881.7031,92011.17969,79689,196751.5,100352.6016,128490,95863.42407,13628.51186,476.708727,1474.496142,1286.625762,260838.4016,basal,basal-Tspan8-pos
P108,N253,p1-I06-basal-Tspan8-pos-K27-F9739,P108T0056_basal-Tspan8-pos,exp4,p1,I06,140531.0156,97556.71094,94405,142004.5,93644.67188,99380,72061.55948,11535.71772,293.8901999,812.1846042,339.1836542,14967.77856,basal,basal-Tspan8-pos
P108,N253,p1-J06-basal-Tspan8-pos-K27-F9739,P108T0057_basal-Tspan8-pos,exp4,p1,J06,114226.8438,85439.70313,87617,143140.7969,86580.98438,108348,76499.22564,5909.639351,159.5488161,627.4684762,143.4790163,5188.020662,basal,basal-Tspan8-pos
P108,N253,p1-A07-luminal-Sca1-neg-K4-F9739,P108T0058_luminal-Sca1-neg,exp4,p1,A07,198232.4375,92920.875,139811,127530.7031,88327.92188,94623,17349.27819,111414.0418,-6.549121471,-1604.102605,854.2162733,190835.8499,luminal,luminal-Sca1-neg
P108,N253,p1-B07-luminal-Sca1-neg-K4-F9739,P108T0059_luminal-Sca1-neg,exp4,p1,B07,137631.2031,90875.92969,99254,182322.7969,84964.96094,140631,11238.97421,52757.97762,-52.75478958,383.8849044,846.0558711,6593.363296,luminal,luminal-Sca1-neg
P108,N253,p1-C07-luminal-Sca1-neg-K4-F9739,P108T0060_luminal-Sca1-neg,exp4,p1,C07,124196.3828,86008.5625,94634,124312.1016,94475.64063,86233,9423.99672,37149.17802,-153.9605929,372.6596506,406.585151,64268.32783,luminal,luminal-Sca1-neg
P108,N253,p1-D07-luminal-Sca1-neg-K4-F9739,P108T0061_luminal-Sca1-neg,exp4,p1,D07,155228.0781,88359.6875,115132,77444.39844,90229.26563,56250,5744.128063,28740.17585,10.92871983,2869.615529,405.2943872,28115.46811,luminal,luminal-Sca1-neg
P108,N253,p1-E07-luminal-Sca1-neg-K4-F9739,P108T0062_luminal-Sca1-neg,exp4,p1,E07,187989.4844,90454.46875,136202,144711.6094,80235.35938,118200,10431.81521,44912.71489,-53.9280401,864.2505144,1047.679266,43309.19016,luminal,luminal-Sca1-neg
P108,N253,p1-F07-luminal-Sca1-neg-K27-F9739,P108T0063_luminal-Sca1-neg,exp4,p1,F07,142763.4688,90758.84375,103088,134856.7031,89419.64063,98837,14036.58919,37385.60252,-64.57812622,-334.0724588,714.3757046,152293.9951,luminal,luminal-Sca1-neg
P108,N253,p1-G07-luminal-Sca1-neg-K27-F9739,P108T0064_luminal-Sca1-neg,exp4,p1,G07,114464,82430.57813,91004,113825.8047,81660.51563,91350,7520.853395,34326.84183,9.492938181,-464.9064743,385.8113028,135331.7954,luminal,luminal-Sca1-neg
P108,N253,p1-H07-luminal-Sca1-neg-K27-F9739,P108T0065_luminal-Sca1-neg,exp4,p1,H07,102857.8594,85764.17969,78598,129362.2031,96152.71094,88171,18151.93305,43627.70834,-185.6283581,683.2034545,1227.311626,90887.69148,luminal,luminal-Sca1-neg
P108,N253,p1-I07-luminal-Sca1-neg-K27-F9739,P108T0066_luminal-Sca1-neg,exp4,p1,I07,110338.2031,81968.8125,88218,104679.3047,78755.82813,87108,4463.456099,29807.99971,-61.97318085,-188.9765398,602.10936,29884.07542,luminal,luminal-Sca1-neg
P108,N253,p1-J07-luminal-Sca1-neg-K27-F9739,P108T0067_luminal-Sca1-neg,exp4,p1,J07,60440.51953,84698.92969,46766,75207,82861.47656,59482,8956.428506,40078.61212,-194.7008706,32.98437403,1291.373489,62515.97552,luminal,luminal-Sca1-neg
P108,N253,p1-A08-luminal-Sca1-neg-K4-F9739,P108T0068_luminal-Sca1-neg,exp4,p1,A08,202829.625,94245.97656,141042,64576.60156,81888.75,51681,19137.72685,46208.49562,-80.646343,1201.166014,591.7428796,22283.78003,luminal,luminal-Sca1-neg
P108,N253,p1-B08-luminal-Sca1-neg-K4-F9739,P108T0069_luminal-Sca1-neg,exp4,p1,B08,153478.7813,92867.5,108309,62407.40234,85022.69531,48104,8288.547151,19130.75014,-80.86685014,567.9961653,473.692211,22915.12317,luminal,luminal-Sca1-neg
P108,N253,p1-C08-luminal-Sca1-neg-K4-F9739,P108T0070_luminal-Sca1-neg,exp4,p1,C08,208030.4844,95601.80469,142607,119454.5,92146.35938,84958,18861.26792,107656.7857,62.69066931,-360.7139297,1168.244926,105039.5857,luminal,luminal-Sca1-neg
P108,N253,p1-D08-luminal-Sca1-neg-K4-F9739,P108T0071_luminal-Sca1-neg,exp4,p1,D08,204075.2031,97660.21094,136947,129666.9063,94225.82031,90186,23129.7102,58583.8609,47.80573642,-402.9318878,509.535549,76421.91065,luminal,luminal-Sca1-neg
P108,N253,p1-E08-luminal-Sca1-neg-K4-F9739,P108T0072_luminal-Sca1-neg,exp4,p1,E08,141191.5469,91077.69531,101596,176691.9063,95439.5625,121330,9950.067629,45166.4047,-275.2230689,342.1732149,1122.073982,5752.837007,luminal,luminal-Sca1-neg
P108,N253,p1-F08-luminal-Sca1-neg-K27-F9739,P108T0073_luminal-Sca1-neg,exp4,p1,F08,100770.4609,81596.49219,80936,139552.6094,81646.55469,112016,7408.389837,36546.93112,-168.1137478,481.8956863,853.9966069,58463.12091,luminal,luminal-Sca1-neg
P108,N253,p1-G08-luminal-Sca1-neg-K27-F9739,P108T0074_luminal-Sca1-neg,exp4,p1,G08,96015.5,80898.82031,77782,79916.10156,82635.91406,63379,2040.947506,19972.58654,23.07220404,447.2994179,507.6275458,44109.51148,luminal,luminal-Sca1-neg
P108,N253,p1-H08-luminal-Sca1-neg-K27-F9739,P108T0075_luminal-Sca1-neg,exp4,p1,H08,218565.4844,96023.39844,149171,98325.70313,89889,71687,25439.2828,103961.5327,-252.4243847,-976.9814534,841.7839786,223030.5741,luminal,luminal-Sca1-neg
P108,N253,p1-I08-luminal-Sca1-neg-K27-F9739,P108T0076_luminal-Sca1-neg,exp4,p1,I08,114652.1641,82269.57031,91332,171527.4063,77347.49219,145334,5643.962432,27399.16053,-36.21595914,692.7962717,234.4516759,34586.74646,luminal,luminal-Sca1-neg
P108,N253,p1-J08-luminal-Sca1-neg-K27-F9739,P108T0077_luminal-Sca1-neg,exp4,p1,J08,212676.6719,94026.85938,148234,113637.7031,85989.28906,86608,10690.34914,44482.18938,-127.5080109,1138.866365,472.1732013,3820.560067,luminal,luminal-Sca1-neg
P108,N253,p1-A09-luminal-Sca1-neg-K4-F9739,P108T0078_luminal-Sca1-neg,exp4,p1,A09,173037.625,89873.85156,126179,89641.20313,86598.0625,67839,7822.299299,30365.67312,164.4545454,1145.03079,247.2789256,76666.70714,luminal,luminal-Sca1-neg
P108,N253,p1-B09-luminal-Sca1-neg-K4-F9739,P108T0079_luminal-Sca1-neg,exp4,p1,B09,188914.6094,99467.40625,124470,232466.3125,95212.25,160010,46170.77564,99281.21401,48.58690675,-512.2991232,983.822034,169569.5786,luminal,luminal-Sca1-neg
P108,N253,p1-C09-luminal-Sca1-neg-K4-F9739,P108T0080_luminal-Sca1-neg,exp4,p1,C09,144449.0625,92502.5,102339,151644.9063,95948.02344,103579,6420.00608,26872.55627,-33.30662079,1146.919349,469.5408598,2181.000937,luminal,luminal-Sca1-neg
P108,N253,p1-D09-luminal-Sca1-neg-K4-F9739,P108T0081_luminal-Sca1-neg,exp4,p1,D09,104723.7813,84341.15625,81374,104603.3984,85402.875,80270,9010.478079,39685.91352,35.35953834,138.753888,286.1039342,12773.8419,luminal,luminal-Sca1-neg
P108,N253,p1-E09-luminal-Sca1-neg-K4-F9739,P108T0082_luminal-Sca1-neg,exp4,p1,E09,159328.4063,92148.78125,113314,81379.10156,79013.61719,67498,18583.13072,56408.13892,-25.17746374,56.03552281,728.840018,99210.56116,luminal,luminal-Sca1-neg
P108,N253,p1-F09-luminal-Sca1-neg-K27-F9739,P108T0083_luminal-Sca1-neg,exp4,p1,F09,189168.4219,91405.60156,135630,107536,90965.73438,77474,9228.658036,30432.02307,-50.94095271,893.5694295,367.20206,28503.15673,luminal,luminal-Sca1-neg
P108,N253,p1-G09-luminal-Sca1-neg-K27-F9739,P108T0084_luminal-Sca1-neg,exp4,p1,G09,115978.1016,82217.28125,92447,119930.8047,82927.5,94779,19287.53558,48263.58126,-250.1784707,-459.5345339,369.0929841,99696.74106,luminal,luminal-Sca1-neg
P108,N253,p1-H09-luminal-Sca1-neg-K27-F9739,P108T0085_luminal-Sca1-neg,exp4,p1,H09,206796.6563,94471.03906,143458,162585.5,90825.58594,117315,11437.04066,32347.71137,-88.58764547,1079.164256,232.6674137,3124.669565,luminal,luminal-Sca1-neg
P108,N253,p1-I09-luminal-Sca1-neg-K27-F9739,P108T0086_luminal-Sca1-neg,exp4,p1,I09,66520.4375,82511.28906,52835,100522.3984,81881.22656,80456,14820.9652,36861.35595,-254.4865446,452.2862028,457.7268027,26275.28815,luminal,luminal-Sca1-neg
P108,N253,p1-J09-luminal-Sca1-neg-K27-F9739,P108T0087_luminal-Sca1-neg,exp4,p1,J09,61593,85409.9375,47261,128836.4063,89168.17188,94691,10738.98385,33508.2357,-136.3873391,257.852095,142.7009715,5814.772008,luminal,luminal-Sca1-neg
P108,N253,p1-A10-luminal-Sca1-pos-K4-F9739,P108T0088_luminal-Sca1-pos,exp4,p1,A10,136541.4375,86757.03125,103143,167208.7969,91316.77344,120002,33464.95942,140573.0607,88.07666038,-1191.976185,13049.48872,170473.5773,luminal,luminal-Sca1-pos
P108,N253,p1-B10-luminal-Sca1-pos-K4-F9739,P108T0089_luminal-Sca1-pos,exp4,p1,B10,151362.9688,93073.90625,106579,87436.80469,89971.08594,63690,15756.63143,40740.84165,174.6495629,980.3924707,2221.587286,2323.695575,luminal,luminal-Sca1-pos
P108,N253,p1-C10-luminal-Sca1-pos-K4-F9739,P108T0090_luminal-Sca1-pos,exp4,p1,C10,146378.6875,96480.67969,99430,157368.2031,99396.5,103759,8046.402648,42933.76726,-148.5142774,299.1068873,2352.898125,39566.08347,luminal,luminal-Sca1-pos
P108,N253,p1-D10-luminal-Sca1-pos-K4-F9739,P108T0091_luminal-Sca1-pos,exp4,p1,D10,190863.8281,88587.40625,141199,105197.3984,86290.96875,79895,13338.69509,140534.1635,93.12995194,-550.7569172,5050.707509,45484.00741,luminal,luminal-Sca1-pos
P108,N253,p1-E10-luminal-Sca1-pos-K4-F9739,P108T0092_luminal-Sca1-pos,exp4,p1,E10,134458.9375,94969.13281,92787,234760.9063,94600.70313,162634,11517.7121,42535.55244,-143.0576015,1401.895018,62990.10623,4700.137195,luminal,luminal-Sca1-pos
P108,N253,p1-F10-luminal-Sca1-pos-K27-F9739,P108T0093_luminal-Sca1-pos,exp4,p1,F10,220395.1406,98007.89063,147374,208838.2969,95053.19531,143987,29103.29728,84864.07587,-3.500811646,101.4418586,2172.301512,169657.0589,luminal,luminal-Sca1-pos
P108,N253,p1-G10-luminal-Sca1-pos-K27-F9739,P108T0094_luminal-Sca1-pos,exp4,p1,G10,171351.0469,97505.9375,115169,204319.5,93386.26563,143386,34309.54885,119665.4216,-148.6294941,2758.206934,4338.443218,13941.61818,luminal,luminal-Sca1-pos
P108,N253,p1-H10-luminal-Sca1-pos-K27-F9739,P108T0095_luminal-Sca1-pos,exp4,p1,H10,194016.4844,103436.7344,122926,137764,101426.7422,89015,19394.2647,93641.90268,103.789033,-460.2716438,2501.678305,84575.9191,luminal,luminal-Sca1-pos
P108,N253,p1-I10-luminal-Sca1-pos-K27-F9739,P108T0096_luminal-Sca1-pos,exp4,p1,I10,127365.7031,100778.0078,82826,213510,93563.38281,149552,8641.178568,47922.95474,-102.7158724,1311.353815,3735.851355,7842.465013,luminal,luminal-Sca1-pos
P108,N253,p1-J10-luminal-Sca1-pos-K27-F9739,P108T0097_luminal-Sca1-pos,exp4,p1,J10,127916.4609,105227.1875,79667,206980.4063,101746.7109,133318,28349.23494,105815.499,149.9702114,-288.0392394,3315.22382,171925.721,luminal,luminal-Sca1-pos
P108,N253,p1-A11-luminal-Sca1-pos-K4-F9739,P108T0098_luminal-Sca1-pos,exp4,p1,A11,135700.6094,89984.66406,98831,116220.5,84977.60156,89631,9825.318028,55721.37114,-53.44893072,1879.914455,6667.826849,17930.12213,luminal,luminal-Sca1-pos
