Exp,Run_RNA,Run_epi,BC_RNA,plateform_code_rna,bio_name_rna,Well,BC_epi,Plate,Well,FSC-A,FSC-W,FSC-H,SSC-A,SSC-W,SSC-H,FITC-A,Tomato-A,APC-A,APC-Cy7-A,DAPI-A,Alexa Fluor 700-A,facs_phenotype
exp6,N248,N232,N248T0260_p1-Day0-BCP13-cell,T0260_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-G02,G02,p1-Day0-BCP13-cell-K4-G02,p1,G02,53714.57031,103205.5469,34109,95788.47656,99786.89844,62910,8504.824191,115.3925386,31.60922181,1089.756989,1127.196108,5355.246,basal
exp6,N248,N232,N248T0261_p1-Day0-BCP13-cell,T0261_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-G03,G03,p1-Day0-BCP13-cell-K4-G03,p1,G03,49494.90234,101900.5391,31832,120925.0547,111071.3984,71350,16173.48541,250.9677899,1740.416911,3718.842427,2543.644223,14407.17357,basal
exp6,N248,N232,N248T0262_p1-Day0-BCP13-cell,T0262_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-G04,G04,p1-Day0-BCP13-cell-K4-G04,p1,G04,67575.69531,92371.125,47944,94266.53906,91771.17969,67318,13614.69514,139.778635,388.2924468,1248.697257,3449.345917,9711.432139,basal
exp6,N248,N232,N248T0263_p1-Day0-BCP13-cell,T0263_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-G05,G05,p1-Day0-BCP13-cell-K4-G05,p1,G05,90080.90625,115391.4609,51161,91582.55469,104258.5234,57568,32453.47294,-58.47220883,-871.4529371,3147.073443,319.4665571,15912.85701,basal
exp6,N248,N232,N248T0264_p1-Day0-BCP13-cell,T0264_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-G06,G06,p1-Day0-BCP13-cell-K4-G06,p1,G06,36738.51953,75294.60938,31977,36774.64063,73787.97656,32662,11500.02844,167.9823957,192.5499471,1736.316281,922.6266767,7502.365936,basal
exp6,N248,N232,N248T0265_p1-Day0-BCP13-cell,T0265_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-G07,G07,p1-Day0-BCP13-cell-K4-G07,p1,G07,47838.70313,88202.48438,35545,70236.73438,85553.5,53803,7312.082435,151.455023,1190.95265,938.4641087,762.1379303,6083.448575,basal
exp6,N248,N232,N248T0266_p1-Day0-BCP13-cell,T0266_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-G08,G08,p1-Day0-BCP13-cell-K4-G08,p1,G08,38166.3125,83629.26563,29909,44038,85691.04688,33680,5126.715095,82.12684259,234.583855,798.0867369,2009.835885,3247.529521,basal
exp6,N248,N232,N248T0267_p1-Day0-BCP13-cell,T0267_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-G09,G09,p1-Day0-BCP13-cell-K4-G09,p1,G09,51679.8125,93913.27344,36064,63765.86328,87651.47656,47677,21369.97832,138.5346323,446.2442746,1046.957123,2429.169483,1909.301647,basal
exp6,N248,N232,N248T0268_p1-Day0-BCP13-cell,T0268_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-G10,G10,p1-Day0-BCP13-cell-K4-G10,p1,G10,52620.75,96571.09375,35710,60724.91016,107864.6953,36895,8685.113965,190.7153958,596.8631115,1348.138999,2706.239164,4394.857765,basal
exp6,N248,N232,N248T0269_p1-Day0-BCP13-cell,T0269_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-G11,G11,p1-Day0-BCP13-cell-K4-G11,p1,G11,40476.80078,84951.25,31226,28634.40039,84390.16406,22237,8593.329739,94.56532503,321.1437487,751.6655611,1610.00067,3990.588617,basal
exp6,N248,N232,N248T0270_p1-Day0-BCP13-cell,T0270_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-G12,G12,p1-Day0-BCP13-cell-K4-G12,p1,G12,43316,84378.85156,33643,54170.62109,81182.85156,43730,5336.878993,133.9085061,842.3615969,1500.122272,4618.202208,7050.074828,basal
exp6,N248,N232,N248T0283_p1-Day0-BCP13-cell,T0283_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-H01,H01,p1-Day0-BCP13-cell-K4-H01,p1,H01,27421.03125,105331.7344,17061,77361.38281,96363.17188,52613,12673.33042,120.5854727,279.9765575,2674.252875,1807.983053,9933.308146,basal
exp6,N248,N232,N248T0284_p1-Day0-BCP13-cell,T0284_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-H02,H02,p1-Day0-BCP13-cell-K4-H02,p1,H02,23892.05078,84051.1875,18629,88042.05469,72455.53906,79634,4307.525453,224.6538025,214.1364559,1264.734728,1020.330483,3746.525958,basal
exp6,N248,N232,N248T0285_p1-Day0-BCP13-cell,T0285_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-H03,H03,p1-Day0-BCP13-cell-K4-H03,p1,H03,32608.94141,81232.30469,26308,80898,79192.96094,66947,15290.53618,119.3460758,585.5888604,1627.79101,1111.252455,8570.389904,basal
exp6,N248,N232,N248T0286_p1-Day0-BCP13-cell,T0286_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-H04,H04,p1-Day0-BCP13-cell-K4-H04,p1,H04,73559.85156,136381.6563,35348,72904.23438,119237.625,40070,9427.134514,21.13293106,29.77245299,3674.922534,2272.950674,9720.816879,basal
exp6,N248,N232,N248T0287_p1-Day0-BCP13-cell,T0287_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-H05,H05,p1-Day0-BCP13-cell-K4-H05,p1,H05,43187.69141,86661.00781,32660,41406.39063,92102.26563,29463,9980.691711,76.93987951,1027.144684,2102.43476,2087.923044,6368.462802,basal
exp6,N248,N232,N248T0288_p1-Day0-BCP13-cell,T0288_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-H06,H06,p1-Day0-BCP13-cell-K4-H06,p1,H06,49439.39063,91503.86719,35409,42811.92188,95419.75,29404,9301.133992,67.78451953,718.9247582,2383.002361,1480.835505,7396.351092,basal
exp6,N248,N232,N248T0289_p1-Day0-BCP13-cell,T0289_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-H07,H07,p1-Day0-BCP13-cell-K4-H07,p1,H07,38081.67969,87624.50781,28482,62177,78909.96875,51639,10027.15893,101.6366779,491.4050498,754.5543746,1160.98654,4380.38804,basal
exp6,N248,N232,N248T0290_p1-Day0-BCP13-cell,T0290_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-H08,H08,p1-Day0-BCP13-cell-K4-H08,p1,H08,51161.11328,87689.47656,38236,61403.91016,91854.98438,43810,6951.008462,103.3519806,1079.493298,1003.57975,4826.367035,4555.341682,basal
exp6,N248,N232,N248T0291_p1-Day0-BCP13-cell,T0291_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-H09,H09,p1-Day0-BCP13-cell-K4-H09,p1,H09,76510.07031,137559.0156,36451,110041.6563,148602.7188,48530,6939.655705,176.3161058,197.3066411,2435.466219,3039.922785,7991.827602,basal
exp6,N248,N232,N248T0292_p1-Day0-BCP13-cell,T0292_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-H10,H10,p1-Day0-BCP13-cell-K4-H10,p1,H10,67426.45313,118452.2188,37305,176861.0781,133097.1875,87085,31273.68012,401.2207973,1190.247476,3000.737062,2772.468436,15342.43792,basal
exp6,N248,N232,N248T0293_p1-Day0-BCP13-cell,T0293_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-H11,H11,p1-Day0-BCP13-cell-K4-H11,p1,H11,27077.96094,80127.39063,22147,68386.94531,81227.47656,55176,6272.060316,83.5784238,333.6341945,722.2533396,721.4572675,3600.153513,basal
exp6,N248,N232,N248T0294_p1-Day0-BCP13-cell,T0294_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-H12,H12,p1-Day0-BCP13-cell-K4-H12,p1,H12,23131.29102,81942.28125,18500,77450.625,76562.75,66296,10883.25564,144.8899175,462.8047195,1116.349179,860.9289521,5341.334123,basal
exp6,N248,N232,N248T0307_p1-Day0-BCP13-cell,T0307_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-I01,I01,p1-Day0-BCP13-cell-K4-I01,p1,I01,41439.58203,90363.5,30054,51983.27344,91314.89844,37308,13137.79784,109.3858225,204.2391133,1724.700417,1228.970311,5233.350621,basal
exp6,N248,N232,N248T0308_p1-Day0-BCP13-cell,T0308_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-I02,I02,p1-Day0-BCP13-cell-K4-I02,p1,I02,61231.17188,117855.0313,34049,103001.3906,117107.3047,57642,7234.436051,184.149872,1099.550463,1928.890928,2470.370838,10512.66529,basal
exp6,N248,N232,N248T0309_p1-Day0-BCP13-cell,T0309_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-I03,I03,p1-Day0-BCP13-cell-K4-I03,p1,I03,44297.89063,86051.125,33737,32985.82031,89792.67188,24075,2108.978298,9.999631629,1404.912539,900.4887945,799.9129276,3891.404169,basal
exp6,N248,N232,N248T0310_p1-Day0-BCP13-cell,T0310_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-I04,I04,p1-Day0-BCP13-cell-K4-I04,p1,I04,37020.62109,85849.17188,28261,46219.53125,79356.64844,38170,15582.412,118.9730534,274.2013144,1177.878837,807.2547185,2743.796165,basal
exp6,N248,N232,N248T0311_p1-Day0-BCP13-cell,T0311_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-I05,I05,p1-Day0-BCP13-cell-K4-I05,p1,I05,24511.75977,74726.82813,21497,42784.76172,72765.40625,38534,3115.935991,39.1211712,-64.19299998,351.399298,492.8824449,2251.21671,basal
exp6,N248,N232,N248T0312_p1-Day0-BCP13-cell,T0312_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-I06,I06,p1-Day0-BCP13-cell-K4-I06,p1,I06,42557.97266,87058.07031,32037,45802.42969,89201.15625,33651,11058.40561,90.48515269,601.9134146,602.6889222,3553.721621,5833.434835,basal
exp6,N248,N232,N248T0313_p1-Day0-BCP13-cell,T0313_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-I07,I07,p1-Day0-BCP13-cell-K4-I07,p1,I07,34002.15234,78896.9375,28244,62583.43359,76391.65625,53690,6808.945579,127.3475947,261.1336039,715.7185144,943.4080324,6307.361239,basal
exp6,N248,N232,N248T0314_p1-Day0-BCP13-cell,T0314_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-I08,I08,p1-Day0-BCP13-cell-K4-I08,p1,I08,49245.5625,87890.99219,36720,51756.29297,90634.375,37424,11206.80691,90.4184273,294.6210702,1823.208846,1937.369974,4582.990816,basal
exp6,N248,N232,N248T0315_p1-Day0-BCP13-cell,T0315_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-I09,I09,p1-Day0-BCP13-cell-K4-I09,p1,I09,30009.07031,80528.80469,24422,78192.67188,75665.34375,67725,10734.37591,108.4300715,487.0269894,3581.366645,1697.426805,6909.853024,basal
exp6,N248,N232,N248T0316_p1-Day0-BCP13-cell,T0316_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-I10,I10,p1-Day0-BCP13-cell-K4-I10,p1,I10,36090.60156,86369.67969,27385,96677.96094,86542.82813,73211,14954.56307,184.5240393,60.43286256,1197.945501,1337.593951,3739.348281,basal
exp6,N248,N232,N248T0317_p1-Day0-BCP13-cell,T0317_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-I11,I11,p1-Day0-BCP13-cell-K4-I11,p1,I11,46840.42969,84370.44531,36384,48395.24219,81176.07813,39071,9639.32181,54.28207076,644.9042402,1110.282048,1361.565417,4985.319521,basal
exp6,N248,N232,N248T0318_p1-Day0-BCP13-cell,T0318_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-I12,I12,p1-Day0-BCP13-cell-K4-I12,p1,I12,19828.90039,100046.7109,12989,80081.26563,104591.7734,50178,16361.32731,125.5568791,1234.392572,1042.854277,1342.560959,6423.176057,basal
exp6,N248,N232,N248T0329_p1-Day0-BCP13-cell,T0329_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-J01,J01,p1-Day0-BCP13-cell-K4-J01,p1,J01,38051.65234,90412.34375,27582,93168.5,91891.14844,66447,17691.91905,172.559854,499.1666767,1285.690412,1255.31886,9368.406186,basal
exp6,N248,N232,N248T0330_p1-Day0-BCP13-cell,T0330_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-J02,J02,p1-Day0-BCP13-cell-K4-J02,p1,J02,49458.5,119729.3281,27072,92312.96094,120336.9922,50274,21227.06643,252.744074,1126.797169,4022.41129,3255.621324,10093.50243,basal
exp6,N248,N232,N248T0331_p1-Day0-BCP13-cell,T0331_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-J03,J03,p1-Day0-BCP13-cell-K4-J03,p1,J03,26174.33008,76946.16406,22293,45585.15234,79585.17969,37538,4943.294555,93.21713532,314.4842392,1578.449547,875.6170173,5863.151362,basal
exp6,N248,N232,N248T0332_p1-Day0-BCP13-cell,T0332_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-J04,J04,p1-Day0-BCP13-cell-K4-J04,p1,J04,47967.92188,93426.82031,33648,33205.03906,98293.75781,22139,4718.082674,23.26968286,47.09869971,584.4811104,1074.794405,4515.670082,basal
exp6,N248,N232,N248T0333_p1-Day0-BCP13-cell,T0333_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-J05,J05,p1-Day0-BCP13-cell-K4-J05,p1,J05,58985.29297,102908.6406,37564,99425.97656,107526.2109,60599,16033.11671,148.3426679,78.43347247,4467.015048,2487.265152,13107.93091,basal
exp6,N248,N232,N248T0334_p1-Day0-BCP13-cell,T0334_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-J06,J06,p1-Day0-BCP13-cell-K4-J06,p1,J06,23939.37109,78582.05469,19965,50075.28125,87805.58594,37375,6793.383382,73.79334266,327.0553392,2565.138676,455.3658596,3178.030935,basal
exp6,N248,N232,N248T0335_p1-Day0-BCP13-cell,T0335_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-J07,J07,p1-Day0-BCP13-cell-K4-J07,p1,J07,49265.58203,86941.75781,37136,48561.11328,91527.45313,34771,11484.43674,118.6265702,1619.846086,1685.176784,2168.184664,6433.219896,basal
exp6,N248,N232,N248T0336_p1-Day0-BCP13-cell,T0336_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-J08,J08,p1-Day0-BCP13-cell-K4-J08,p1,J08,33426.12109,77689.63281,28197,31913,77458.25781,27001,5928.454825,79.16194703,348.527671,1371.946713,786.7295982,4231.066239,basal
exp6,N248,N232,N248T0337_p1-Day0-BCP13-cell,T0337_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-J09,J09,p1-Day0-BCP13-cell-K4-J09,p1,J09,44102.24219,82511.1875,35029,33172.0625,87918.64844,24727,5203.319866,30.90441342,192.1800856,1416.373479,3081.793601,6084.962977,basal
exp6,N248,N232,N248T0338_p1-Day0-BCP13-cell,T0338_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-J10,J10,p1-Day0-BCP13-cell-K4-J10,p1,J10,48652.24219,84137.46875,37896,35913.28125,89798.27344,26210,6687.715683,42.56276935,383.2470789,616.9574611,2263.659058,4559.514326,basal
exp6,N248,N232,N248T0339_p1-Day0-BCP13-cell,T0339_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-J11,J11,p1-Day0-BCP13-cell-K4-J11,p1,J11,44562.70313,79737.38281,36626,34612.51172,76342.53125,29713,9192.303788,81.26866818,211.1765827,1671.606135,1225.889251,5890.073308,basal
exp6,N248,N232,N248T0340_p1-Day0-BCP13-cell,T0340_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-J12,J12,p1-Day0-BCP13-cell-K4-J12,p1,J12,52853.71094,89594.70313,38661,53220.02344,87682.32813,39778,7502.226113,95.66978711,263.1121184,716.1573915,860.3668856,5652.776101,basal
exp6,N248,N232,N248T0353_p1-Day0-BCP13-cell,T0353_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-K01,K01,p1-Day0-BCP13-cell-K4-K01,p1,K01,33133.10156,84091.50781,25822,51668.02344,84805.53906,39928,11169.14198,74.41136467,1633.209722,1235.068182,964.6598744,3509.735839,basal
exp6,N248,N232,N248T0354_p1-Day0-BCP13-cell,T0354_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-K02,K02,p1-Day0-BCP13-cell-K4-K02,p1,K02,22540.70117,86686.67188,17041,57502.57031,80794.29688,46643,14810.85873,78.79034385,268.9752935,1228.118487,1274.006174,5544.127383,basal
exp6,N248,N232,N248T0355_p1-Day0-BCP13-cell,T0355_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-K03,K03,p1-Day0-BCP13-cell-K4-K03,p1,K03,41738.0625,82031.66406,33345,22603.91016,74775.11719,19811,8815.157176,52.33734643,152.7831918,597.7622781,854.2616539,2043.195568,basal
exp6,N248,N232,N248T0356_p1-Day0-BCP13-cell,T0356_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-K04,K04,p1-Day0-BCP13-cell-K4-K04,p1,K04,36302.63281,80189.0625,29669,67378.14063,77476.46875,56994,11096.94609,171.6275282,184.8570881,1358.227544,1187.534087,5161.680599,basal
exp6,N248,N232,N248T0357_p1-Day0-BCP13-cell,T0357_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-K05,K05,p1-Day0-BCP13-cell-K4-K05,p1,K05,35753.90234,86228.29688,27174,57433.70313,85484.65625,44031,4529.858019,101.8687543,316.8312723,685.2820285,1355.085495,2247.277067,basal
exp6,N248,N232,N248T0358_p1-Day0-BCP13-cell,T0358_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-K06,K06,p1-Day0-BCP13-cell-K4-K06,p1,K06,39328.38281,82843.4375,31112,42080.54297,78261.83594,35238,10817.72011,141.4386025,270.1469605,1422.208424,2757.869979,2334.43883,basal
exp6,N248,N232,N248T0359_p1-Day0-BCP13-cell,T0359_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-K07,K07,p1-Day0-BCP13-cell-K4-K07,p1,K07,44418.01172,88887.5625,32749,47650.28125,85280.69531,36618,13776.14678,108.5796447,220.067378,758.4344374,1325.634057,6188.500614,basal
exp6,N248,N232,N248T0360_p1-Day0-BCP13-cell,T0360_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-K08,K08,p1-Day0-BCP13-cell-K4-K08,p1,K08,56910.49219,94203.01563,39592,50032.60156,93432.96875,35094,9735.833328,93.74301804,423.525477,1315.092587,3681.131655,3968.062103,basal
exp6,N248,N232,N248T0361_p1-Day0-BCP13-cell,T0361_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-K09,K09,p1-Day0-BCP13-cell-K4-K09,p1,K09,53102.14063,87472.71875,39785,34405.90234,89951.9375,25067,10632.48983,150.5425238,399.8409154,1705.78443,1183.661677,3413.857729,basal
exp6,N248,N232,N248T0362_p1-Day0-BCP13-cell,T0362_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-K10,K10,p1-Day0-BCP13-cell-K4-K10,p1,K10,38877.92969,87626.09375,29077,30471.58008,85341.26563,23400,3809.007365,71.67013931,591.1975087,518.3047059,760.820483,2501.359048,basal
exp6,N248,N232,N248T0363_p1-Day0-BCP13-cell,T0363_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-K11,K11,p1-Day0-BCP13-cell-K4-K11,p1,K11,37958.83203,82242.46875,30248,60072.10156,87095.375,45202,10773.32191,74.50292479,1199.004306,1700.648754,1248.124659,6716.592278,basal
exp6,N248,N232,N248T0364_p1-Day0-BCP13-cell,T0364_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-K12,K12,p1-Day0-BCP13-cell-K4-K12,p1,K12,45146.92188,87744.61719,33720,29141.71094,85777.28906,22265,9350.506162,156.4873961,-132.3575498,445.4571024,1770.829926,2004.618504,basal
exp6,N248,N232,N248T0377_p1-Day0-BCP13-cell,T0377_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-L01,L01,p1-Day0-BCP13-cell-K4-L01,p1,L01,49846.16016,86402.82813,37808,45940.17188,84545.08594,35611,14502.09419,55.24149987,118.1160818,1062.069494,1065.371389,5128.255249,basal
exp6,N248,N232,N248T0378_p1-Day0-BCP13-cell,T0378_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-L02,L02,p1-Day0-BCP13-cell-K4-L02,p1,L02,46643.87109,82492.79688,37056,42856.54297,84766.29688,33134,3223.625791,48.04551922,230.6735654,1537.619162,3028.606674,4896.257136,basal
exp6,N248,N232,N248T0379_p1-Day0-BCP13-cell,T0379_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-L03,L03,p1-Day0-BCP13-cell-K4-L03,p1,L03,40474.98047,81604.9375,32505,35269.19922,83438.10156,27702,7735.042802,59.18861395,163.1980599,1174.099348,2687.857842,3864.407776,basal
exp6,N248,N232,N248T0380_p1-Day0-BCP13-cell,T0380_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-L04,L04,p1-Day0-BCP13-cell-K4-L04,p1,L04,21644.35156,85791.96094,16534,91072.33594,76348.16406,78175,14892.241,151.8392733,1202.414649,629.8946165,1000.683608,7008.537395,basal
exp6,N248,N232,N248T0381_p1-Day0-BCP13-cell,T0381_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-L05,L05,p1-Day0-BCP13-cell-K4-L05,p1,L05,39433.03125,82917.28906,31167,45814.07031,82128.97656,36558,12577.27939,166.156792,554.3820147,1409.569566,982.9404598,6363.188641,basal
exp6,N248,N232,N248T0382_p1-Day0-BCP13-cell,T0382_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-L06,L06,p1-Day0-BCP13-cell-K4-L06,p1,L06,42242.20313,87383.14063,31681,69167.78906,80584.88281,56251,9178.104724,115.7397452,299.8288942,1914.040559,725.5122324,3345.684779,basal
exp6,N248,N232,N248T0383_p1-Day0-BCP13-cell,T0383_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-L07,L07,p1-Day0-BCP13-cell-K4-L07,p1,L07,41947.35938,80864.28906,33996,35822.10156,78184.20313,30027,4088.453874,118.2000947,101.0683949,831.7190194,2135.946648,3834.197271,basal
exp6,N248,N232,N248T0384_p1-Day0-BCP13-cell,T0384_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-L08,L08,p1-Day0-BCP13-cell-K4-L08,p1,L08,23686.39063,86139.02344,18021,41722.60938,78233.32031,34951,3227.780054,92.12434825,10.9224117,528.7309291,511.9965204,2939.321114,basal
exp6,N248,N232,N248T0385_p1-Day0-BCP13-cell,T0385_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-L09,L09,p1-Day0-BCP13-cell-K4-L09,p1,L09,43472.51953,91499.34375,31137,37404.17188,91188.14844,26882,5819.151417,82.62105496,1436.625279,950.1297508,3556.821761,3596.921166,basal
exp6,N248,N232,N248T0386_p1-Day0-BCP13-cell,T0386_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-L10,L10,p1-Day0-BCP13-cell-K4-L10,p1,L10,43599.92188,84826.01563,33685,57701.42188,83841.875,45103,11789.71648,-11.76617111,113.5529979,1512.212271,1008.073382,5600.770456,basal
exp6,N248,N232,N248T0387_p1-Day0-BCP13-cell,T0387_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-L11,L11,p1-Day0-BCP13-cell-K4-L11,p1,L11,32333.21094,82258.90625,25760,52258.75,77840.57031,43998,12342.62975,124.827661,542.3596133,1382.111531,1324.560697,4287.391349,basal
exp6,N248,N232,N248T0388_p1-Day0-BCP13-cell,T0388_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-L12,L12,p1-Day0-BCP13-cell-K4-L12,p1,L12,49021.70313,88187.92969,36430,49264.36328,83408.84375,38708,10043.9873,110.5696389,268.5467632,2620.748668,2805.570311,5344.230575,basal
exp6,N248,N232,N248T0389_p1-Day0-BCP13-cell,T0389_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-M01,M01,p1-Day0-BCP13-cell-K4-M01,p1,M01,27022.45117,72923.35156,24285,45618.13281,71191.83594,41994,7279.985111,106.7669921,127.8112506,1360.589807,755.0662746,2667.519934,basal
exp6,N248,N232,N248T0390_p1-Day0-BCP13-cell,T0390_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-M02,M02,p1-Day0-BCP13-cell-K4-M02,p1,M02,39265.58984,88353.98438,29125,47942.25,94281.86719,33325,4192.827617,90.87981445,385.7533023,505.640103,2191.972433,1997.129798,basal
exp6,N248,N232,N248T0391_p1-Day0-BCP13-cell,T0391_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-M03,M03,p1-Day0-BCP13-cell-K4-M03,p1,M03,27618.5,75792.72656,23881,67293.75,72671.84375,60686,11836.0288,123.9672379,236.0219882,739.976523,807.3439386,4830.29851,basal
exp6,N248,N232,N248T0392_p1-Day0-BCP13-cell,T0392_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-M04,M04,p1-Day0-BCP13-cell-K4-M04,p1,M04,38537.58984,74356.69531,33966,48130.42969,72468.77344,43526,4384.329403,93.5271515,109.4368997,1507.103507,753.2645412,3998.899566,basal
exp6,N248,N232,N248T0393_p1-Day0-BCP13-cell,T0393_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-M05,M05,p1-Day0-BCP13-cell-K4-M05,p1,M05,66288.95313,112404.2734,38649,78452.63281,106057.8359,48478,24740.04702,177.2957667,880.0485571,1469.997474,940.8676691,8831.859447,basal
exp6,N248,N232,N248T0394_p1-Day0-BCP13-cell,T0394_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-M06,M06,p1-Day0-BCP13-cell-K4-M06,p1,M06,37105.25,86931.32813,27973,83366.65625,82383.625,66318,11732.85772,135.4099566,1180.450905,1208.313946,1079.80254,6275.595357,basal
exp6,N248,N232,N248T0395_p1-Day0-BCP13-cell,T0395_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-M07,M07,p1-Day0-BCP13-cell-K4-M07,p1,M07,70363.02344,105266.6563,43806,119040.3438,94575.375,82489,12929.24867,305.575327,3273.427675,856.8800214,1943.665901,2126.33842,basal
exp6,N248,N232,N248T0396_p1-Day0-BCP13-cell,T0396_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-M08,M08,p1-Day0-BCP13-cell-K4-M08,p1,M08,36564.71094,89816.52344,26680,139132.9219,84388.84375,108050,8152.99733,292.7443225,949.0176499,2132.070133,2267.816053,10539.17603,basal
exp6,N248,N232,N248T0397_p1-Day0-BCP13-cell,T0397_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-M09,M09,p1-Day0-BCP13-cell-K4-M09,p1,M09,42489.72266,83944.49219,33172,39674.94141,85085.80469,30559,9467.601007,63.57899622,171.6934691,549.6025038,730.1960682,2677.233053,basal
exp6,N248,N232,N248T0398_p1-Day0-BCP13-cell,T0398_p1-Day0-BCP13-cell,p1-Day0-BCP13-cell-K4-M10,M10,p1-Day0-BCP13-cell-K4-M10,p1,M10,36433.67188,80865.54688,29527,24432.36133,91643.72656,17472,4238.578093,33.82029868,111.1016136,628.2565639,1306.631031,3428.460643,basal
